status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
425536504297926_655487744636133,زم زم کلاک ٹاور سے مسجد حرم شریف کا دلنشین منظر۔ ۔۔,Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655487744636133/?type=3,2017-01-03 09:25:00,7082,16,154,6841,231,7,3,0,0
425536504297926_655489097969331,"اللہ اکبر ۔۔ ۔
یا اللہ میں حاضر ہوں ۔۔۔ یا اللہ میں حاضر ہوں ۔ ۔ تُو میرے گناہوں کو معاف فرماء۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655489097969331/?type=3,2017-01-03 09:05:00,3769,41,188,3654,113,1,0,1,0
425536504297926_655490517969189,"چاچو جان میں قربان جاؤں اپنے محمد ﷺ کی ناموس پر ۔۔ ۔ 
چاچو جان میری چاہت رسول کیسی لگی آپ کو ۔ ۔ 
فوٹو پسند آئی تو لائک ضرور کیجئے گا۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655490517969189/?type=3,2017-01-03 08:45:00,10414,28,165,10139,263,6,3,2,1
425536504297926_655491004635807,"مسجد قباء آج صبح 11:30 منٹ پر لی گئی فوٹو ۔ ۔
یہ وہ مسجد ھے جو آپ ﷺ نے اپنے ہاتھوں سے تعمیر کی تھی۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655491004635807/?type=3,2017-01-03 08:25:01,5380,36,616,5246,127,4,3,0,0
425536504297926_655492077969033,"حرم شریف کے باھر ایک پاکستانی بچہ خشگوار موڈ میں ۔۔ 
چاچو جان میرے لیئے بھی لائک کریں نا۔۔۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655492077969033/?type=3,2017-01-03 08:05:00,2583,9,39,2530,49,3,1,0,0
425536504297926_655493531302221,"مسجد حرم شریف میں نہایت حسین و جمیل منظر۔ ۔ 
ماشاء اللہ یہ اس مسجد کا منظر ھے جہاں میرے اللہ کا عرش اس کےاوپر واقع ھے۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655493531302221/?type=3,2017-01-03 07:45:00,4562,26,499,4412,146,3,0,1,0
425536504297926_655495071302067,"مُجھےبھی مدینےبُلا میرے مولا
کرم کی تجلّی دِکھا میرے مولا",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655495071302067/?type=3,2017-01-03 07:25:00,7099,33,449,6897,191,4,3,4,0
425536504297926_655496797968561,"ماشاء اللہ۔۔ اللہ اکبر۔
10 ھزار صحابہ اکرام رضی اللہ تعالی عنہ کی قبور کا منظر جنت البقع کے قبرستان میں۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655496797968561/?type=3,2017-01-03 07:05:00,2545,3,110,2464,68,0,0,12,1
425536504297926_655497581301816,"ماشاء اللہ ۔۔ اللہ اکبر ۔ ۔ ۔
مدینہ منورہ مسجد نبوی ﷺ کی خوبصورت چھتریوں سے میناروں کا منظر۔ ۔ 
منظر پسند آئے تو لائک ضرور کیجئے گا۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655497581301816/?type=3,2017-01-03 06:45:00,5526,9,201,5372,148,3,0,3,0
425536504297926_655498534635054,MA SHA ALLAH beautifull ma sha ALLAH MA SHA ALLAH MA SHA ALLAH MA SHA ALLAH,Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655498534635054/?type=3,2017-01-03 06:25:00,3309,15,197,3188,119,1,0,1,0
425536504297926_655499844634923,"ماشاء اللہ۔۔ ۔
یا اللہ تُو زندگی میں ہر مسلمان کو بار بار اپنے گھر کی سعادت نصیب فرماء۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655499844634923/?type=3,2017-01-03 06:05:00,15947,105,651,15404,507,20,7,8,1
425536504297926_655500321301542,"چاچا جان قسم سے مدینہ منورہ آپ ﷺ کی مسجد میں جو سکون نصیب ہوتا ھے پوری دنیا میں اتنا سکون کہیں نصیب نہیں ہوتا ۔۔ ۔ 
آپ بھی آئیں نا پلیز مدینہ میں۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655500321301542/?type=3,2017-01-03 05:45:00,2700,9,64,2633,65,0,1,1,0
425536504297926_655501487968092,"کتنا حسن و جمیل منظر ھے ماشاء اللہ
یا اللہ تو مجھے ہر سال اس ہجوم کا حصہ بنا دے۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655501487968092/?type=3,2017-01-03 05:25:00,15222,171,1985,14777,427,12,2,3,1
425536504297926_655503881301186,"ماشاءاللہ. . 
ہے کوئی خوش قسمت جو ماشاء اللہ کہے. . .",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655503881301186/?type=3,2017-01-03 05:05:01,12523,82,493,12082,426,10,2,3,0
425536504297926_655506011300973,"ماشاء اللہ ۔ ۔
نماز مغرب کے بعد مطاف والی جگہ پر حاجی حضرات اپنے نوافل ادا کرتے ہوئے ۔۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655506011300973/?type=3,2017-01-03 04:45:00,13117,23,359,12651,451,8,2,4,1
425536504297926_655507421300832,"نماز فجر سے کچھ دیر بعد حرم شریف کا خوبصورت منطر ۔ ۔
آسمان پر چھائے بادل کتنا خوبصورت ترین منظر پیش کر رھے ہیں۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655507421300832/?type=3,2017-01-03 04:25:00,7536,15,257,7315,212,1,1,7,0
425536504297926_655508391300735,"مسجد سیدنا عائشہ رضی اللہ تعالی عنھا ۔ ۔ 
یہ وہ مسجد ھے جہاں سے عمرہ کیلئے نینت کی جاتی ھے۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655508391300735/?type=3,2017-01-03 04:05:00,1294,4,27,1262,30,2,0,0,0
425536504297926_655508871300687,"ماشاء اللہ ۔۔
مسجد الحرام شریف کی نئی تعمیرات میں بننے والا خوبصورت دلنشین منظر۔ ۔۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655508871300687/?type=3,2017-01-03 03:45:00,1813,1,53,1770,43,0,0,0,0
425536504297926_655509197967321,"مسجد نبوی ﷺ میں ایک بہت ہی دلنشین اور روحانی منظر۔ ۔ 
جیسے دیکھ کر دل باغ باغ ہو جائے۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655509197967321/?type=3,2017-01-03 03:25:00,5644,3,193,5473,169,0,0,2,0
425536504297926_655509457967295,"ماشاء اللہ حرم شریف میں زم زم کے پانی پر ڈیوٹی کرنے والے ایک ورکر پیاسی بلی کو زم زم پلاتے ہوئے۔ ۔ 
لائک تو بنتا ھے اس بھائی کیلئے۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655509457967295/?type=3,2017-01-03 03:05:00,2086,4,111,2020,63,1,0,1,1
425536504297926_655516117966629,"ماشاءاللہ. . 
مسجد قبلتین. .",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655516117966629/?type=3,2017-01-03 02:45:00,1867,5,44,1826,41,0,0,0,0
425536504297926_655518531299721,"ماشاءاللہ. 
روس کے شہر ماسکو میں خوبصورت مسجد کا خوبصورت اندرونی منظر. .",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655518531299721/?type=3,2017-01-03 02:25:01,2805,16,448,2742,59,4,0,0,0
425536504297926_655519974632910,"ماشاءاللہ. . 
ہے کوئی خوش قسمت جو ماشاء اللہ کہے. .",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655519974632910/?type=3,2017-01-03 02:05:00,1949,38,160,1876,73,0,0,0,0
425536504297926_655520631299511,"ماشاءاللہ. 
کعبتہ اللہ کا خوبصورت ترین نظارہ. ..",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655520631299511/?type=3,2017-01-03 01:45:00,3129,17,259,3018,106,2,1,1,1
425536504297926_655522397966001,"سبحان اللہ. 
کیا اس سے خوبصورت منظر دنیا میں کوئی ہے. .",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655522397966001/?type=3,2017-01-03 01:25:00,4102,25,120,3937,160,3,0,1,1
425536504297926_655524187965822,"ماشاءاللہ. ..
کون آن لائن ہے اسوقت جو سبحان اللہ کہے.",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655524187965822/?type=3,2017-01-03 01:05:00,2271,22,126,2203,68,0,0,0,0
425536504297926_655527224632185,"ماشاءاللہ. 
کون کون آن لائن ہے اسوقت جو ماشاء اللہ کہے. .",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655527224632185/?type=3,2017-01-03 00:45:00,5149,22,128,4970,177,1,1,0,0
425536504297926_655528277965413,کعبة اللّه شریف کے اس خوبصورت منظر کے لیۓ کہہ دیجئے۔۔۔ سُبحان اللّه,Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655528277965413/?type=3,2017-01-03 00:25:00,5018,33,230,4817,198,1,2,0,0
425536504297926_655530291298545,"ریاض الجنّہ شریف کا داخلی دروازہ۔۔۔ سبحان اللّه
لائک کر کے شیئر کر دیجئے",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655530291298545/?type=3,2017-01-03 00:05:00,12291,25,765,11875,409,5,2,0,0
425536504297926_655532137965027,"ماشاء اللہ ۔۔ اللہ اکبر۔
بیت اللہ شریف کے باھر وہ مقام جہاں حضرت جبرائیل ؑ نے آپ ﷺ کو وضو کا طریقہ کار سیکھایا تھا۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655532137965027/?type=3,2017-01-02 23:45:00,2179,8,160,2076,100,3,0,0,0
425536504297926_655532461298328,ماشاء اللہ جنت البقیع کے قبرستان مین خاتون جنت حضرت بی بی فاطمہ رضی اللہ تعالی عنھا اور حضرت حسن رض کی قبر مبارک۔,Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655532461298328/?type=3,2017-01-02 23:25:00,5817,45,712,5582,192,0,0,43,0
425536504297926_655533321298242,آپ نے زم زم پینا ھے ۔ ۔ ؟,Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655533321298242/?type=3,2017-01-02 23:05:00,8736,388,659,8571,148,7,6,4,0
425536504297926_655467684638139,"ماشاءاللہ. . 
صفاء و مروہ. ...",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655467684638139/?type=3,2017-01-02 13:45:00,5518,16,244,5377,139,1,0,1,0
425536504297926_655454531306121,"ماشاءاللہ. . 
کون کون آن لائن ہے اسوقت جو ماشاء اللہ کہے. .",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655454531306121/?type=3,2017-01-02 13:25:00,10556,73,428,10125,428,3,0,0,0
425536504297926_655444991307075,"ماشآاللہ
امام کعبہ حجر اسود کو مہنگی ترین خوشبو لگاتے ہوئے۔۔۔ اللہ کے اس ولی کیلے لائک تو بنتا ھے۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655444991307075/?type=3,2017-01-02 13:05:00,7188,28,779,6947,232,7,0,2,0
425536504297926_655442857973955,"اےالله
ہمیں بھی حَج پر بُلا اور اسی طرح ملتزم پہ کھڑے ہو کر التجائیں کرنا نصیب فرماآمین",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/655442857973955/?type=3,2017-01-02 12:43:09,11953,120,1041,11580,359,10,3,1,0
425536504297926_654839388034302,"General (R) Raheel Sharif's recent photo in Prophets mosque Madinah Saudia Arabia, He was state guest of King Salman.",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/654839388034302/?type=3,2017-01-02 03:41:31,1196,9,51,1152,44,0,0,0,0
425536504297926_652047734980134,"ماشاء اللہ۔
حرم شریف کی چھت کا نظارہ ۔ ۔بیک سائیٹ پر مکہ مکرمہ کی پہاڑی بھی قریب سے نظر آ رھی ھے۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/652047734980134/?type=3,2016-12-31 10:09:02,7210,13,308,6999,207,1,1,2,0
425536504297926_652014291650145,یا اللہ پاک تجھ سے بار بار یہ دعا کرتے ہیں تو ہمیں اپنے گھر کی زیارت بار بار اور بار بار نصیب فرماء۔,Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/652014291650145/?type=3,2016-12-31 09:46:08,8553,62,461,8278,269,1,1,2,2
425536504297926_652013304983577,"سبھان اللہ ۔۔ ماشاء اللہ
یہ منظر ھے اس مشکل کشاء کے گھر کا جس کے گھر سے تاقیامت کوئی خالی ہاتھ نہیں جاتا۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/652013304983577/?type=3,2016-12-31 09:21:04,10799,60,946,10451,342,3,3,0,0
425536504297926_651793708338870,"سبحان اللہ میرے مولا۔۔۔ 
حرم شریف مین ایک بزگ کے ہاتھوں سے ایک کبوتر زم زم پیتے ہوئے ۔ ۔۔ 
مکہ مکرمہ وہ مقام ھے جہاں انسان تو انسان ہر شے اپنے آپ کو پرسکون محسوس کرتی ھے۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/651793708338870/?type=3,2016-12-31 08:44:49,6440,45,469,6255,173,7,0,4,1
425536504297926_651791335005774,"درِ کرم پہ صٙدا دے رہا تھا۔۔۔۔۔۔۔ اَشکوں سے
جو مُلتزم پہ کھڑےتھےمیں اُن گداؤں میں تھا",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/651791335005774/?type=3,2016-12-31 05:17:48,12055,55,762,11609,429,2,6,8,1
425536504297926_649078218610419,"کیا حٙسین منظر ہے۔۔۔۔۔
سُبحان اللّه کہیے اور شیئر کر دیجیئے",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/649078218610419/?type=3,2016-12-28 13:55:00,8816,49,978,8557,237,17,2,3,0
425536504297926_649077015277206,"مصطفی جانِ رحمت پہ لاکھوں سلام
شمعِ بزمِ ہدایت پہ لاکھوں سلام",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/649077015277206/?type=3,2016-12-28 13:38:46,12950,64,1414,12434,495,10,2,8,1
425536504297926_647964998721741,اس ویڈیو نے لاکھوں انسانوں کی زندگی بدل دی ، ضرور دیکھیں,اس ویڈیو نے لاکھوں انسانوں کی زندگی بدل دی ، ضرور دیکھیں,link,http://cpnbuzz.com/index.php?id=9040,2016-12-27 04:55:00,54,3,13,54,0,0,0,0,0
425536504297926_647964348721806,"سبحان اللہ ماشاء اللہ ۔ ۔
یہ ھے رُکن یمانی بیت اللہ شریف کے قریب کا حصہ ۔ ۔
یہ وہ مقام ھے جہاں کوئی بھی دعا مانگتا ھے تو فرشتے اس کی دعا پر آمین کہتے ہین اور کوئی دعا بھی رد نہٰن جاتی۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/647964348721806/?type=3,2016-12-27 04:45:00,4471,39,444,4300,160,8,0,3,0
425536504297926_647964178721823,"ماشاء اللہ۔۔۔ االلہ اکبر۔ ۔
ترکی استبول کی مشہور جامع مسجد ۔ ۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/647964178721823/?type=3,2016-12-27 04:25:01,4344,17,447,4259,83,0,0,0,2
425536504297926_647964658721775,پاکستانی اداکارہ حریم فاروق کے دوست نے کہا جاؤ پیچھے بیٹهے شخص کو کہو کیا آپ مجھ سے شادی کریں گے، پھر کیا ہوا ؟؟,پاکستانی اداکارہ حریم فاروق کے دوست نے کہا جاؤ پیچھے بیٹهے شخص کو کہو کیا آپ مجھ سے شادی کریں گے، پھر کیا ہوا ؟؟,link,http://cpnbuzz.com/index.php?id=9038,2016-12-27 04:15:00,39,2,1,37,2,0,0,0,0
425536504297926_647963325388575,"کتنا حسن و جمیل منظر ھے ماشاء اللہ
یا اللہ تو مجھے ہر سال اس ہجوم کا حصہ بنا دے۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/647963325388575/?type=3,2016-12-27 04:05:01,15087,96,796,14603,461,7,2,14,0
425536504297926_647952038723037,انڈونیشیا کے جنگل میں عجیب و غریب مخلوق نکل آئی، ویڈیو دیکھیں,انڈونیشیا کے جنگل میں عجیب و غریب مخلوق نکل آئی، ویڈیو دیکھیں,link,http://cpnbuzz.com/index.php?id=9037,2016-12-27 03:55:00,57,1,11,57,0,0,0,0,0
425536504297926_647950765389831,کعبة اللّه شریف کے اس خوبصورت منظر کو اللّه ہمیں بار بار اپنی جاگتی آنکھوں سے دِکھائے۔۔۔۔ آمین,Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/647950765389831/?type=3,2016-12-27 03:45:00,10812,44,394,10464,334,5,0,9,0
425536504297926_647951212056453,لندن میں پنجابی خاتون کا انگریز سے جھگڑا ہوگیا،پھر خاتون نے جودیسی گالیاں دی آج پورے انڈیا پاکستان میں دس لاکھ سے زیادہ لوگ دیکھ چکے یہ ویڈیو چند گھنٹوں میں,لندن میں پنجابی خاتون کا انگریز سے جھگڑا ہوگیا،پھر خاتون نے جودیسی گالیاں دی آج پورے انڈیا پاکستان میں دس لاکھ سے زیادہ لوگ دیکھ چکے یہ وی,link,http://cpnbuzz.com/index.php?id=9036,2016-12-27 03:35:00,29,2,5,29,0,0,0,0,0
425536504297926_647950548723186,اپنا معاملہ اللّہ کے سپرد کر دیں خود سے کسی کا برا نہ چاہیں۔ اللّہ سب جانتا ہے وہ ایک ایک انسان کے سامنے اس کا کیا دھرا لے کر آتا ہے۔,Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/647950548723186/?type=3,2016-12-27 03:25:01,10536,27,377,10193,335,4,2,2,0
425536504297926_647950925389815,Heart touching This is so Beautiful,Heart touching This is so Beautiful,link,http://cpnbuzz.com/index.php?id=9035,2016-12-27 03:15:00,34,0,6,34,0,0,0,0,0
425536504297926_647950375389870,"رات نماز عشاء کے بعد مسجد نبوی ﷺ کا خوبصورت ترین منظر ۔ ۔
آنکھوں کی ٹھنڈک حاصل کرنے کیلئے زیادہ سے زیادہ شیئر کرین۔",Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/647950375389870/?type=3,2016-12-27 03:05:00,12081,31,637,11741,326,6,5,3,0
425536504297926_647950318723209,گردن کے سیاہ رنگت کیلئے بہترین ماسک۔,گردن کے سیاہ رنگت کیلئے بہترین ماسک۔,link,http://cpnbuzz.com/index.php?id=9034,2016-12-27 02:55:00,15,0,1,15,0,0,0,0,0
425536504297926_647947802056794,ماشاء اللہ حج کے دنوں مکہ مکرمہ میں کیسا سرور آرہا تھا۔۔۔۔۔۔,Timeline Photos,photo,https://www.facebook.com/NewsPakistanPage/photos/a.425927244258852.1073741828.425536504297926/647947802056794/?type=3,2016-12-27 02:45:01,12157,41,407,11761,383,5,3,4,1
425536504297926_647949915389916,"معروف ڈرامہ ""خدا اور محبت"" میں بلندیوں کو چھولینے والی اداکار سعدیہ خان کی ہم جنس پرستی پر مبنی فحش ترین فلم میں سامنے آگئی، بچے نہ دیکھیں",معروف ڈرامہ,link,http://cpnbuzz.com/index.php?id=9033,2016-12-27 02:35:00,29,0,0,26,3,0,0,0,0
